"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"1","[3482] DE HOOG J. C. M. (2000)","samp. 3/3","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / LOMBLEN / LEWOTOLO (SELAT BOLENG)",NA,-8.27,-8.27,123.51,123.51,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.79,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.33,"ZIRCON"
"2","[3482] DE HOOG J. C. M. (2000)","samp. 7","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / LOMBLEN / LEWOTOLO (SELAT BOLENG)",NA,-8.27,-8.27,123.51,123.51,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.06,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.75,"ZIRCON"
"3","[3482] DE HOOG J. C. M. (2000)","samp. LO10-6A","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / LOMBLEN / LEWOTOLO (SELAT BOLENG)",NA,-8.27,-8.27,123.51,123.51,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.95,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.88,"ZIRCON"
"4","[7587] FEDERICO M. (2002)","samp. 275","CONVERGENT MARGIN","APENNINIC-MAGHREBIDES CHAIN / APENNINE / ROMAN VOLCANIC PROVINCE / ALBAN HILLS (COLLI ALBANI)",NA,41.73,41.73,12.65,12.65,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.44,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.87,"ZIRCON"
"5","[8236] EWART A. (1981)","samp. 33033","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / FOCAL PEAK / MAIN RANGE VOLCANICS - LAMINGTON GROUP","MOUNT GILLIES RHYOLITE",-28.2467,-28.2467,153.2333,153.2333,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,"microphenocryst",NA,NA,"primary",32.44,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,"ZIRCON"
"6","[8236] EWART A. (1981)","samp. 33030","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / FOCAL PEAK / MAIN RANGE VOLCANICS - LAMINGTON GROUP","MOUNT GILLIES RHYOLITE",-28.2467,-28.2467,153.2333,153.2333,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,"microphenocryst",NA,NA,"primary",32.59,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,"ZIRCON"
"7","[8236] EWART A. (1981)","samp. 38990","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / MOUNT ALFORD VOLCANIC CENTRE","MOUNT ALFORD RHYOLITE",-28.06,-28.075,152.59,152.6,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,"microphenocryst",NA,NA,"primary",31.61,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9,"ZIRCON"
"8","[8236] EWART A. (1981)","samp. 38675","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / TWEED / MAIN RANGE VOLCANICS - LAMINGTON GROUP","BINNA BURRA RHYOLITE",-28.3972,-28.3972,153.2708,153.2708,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,"microphenocryst",NA,NA,"primary",32.38,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,"ZIRCON"
"9","[8236] EWART A. (1981)","samp. 31052","INTRAPLATE VOLCANICS","AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / TWEED / MAIN RANGE VOLCANICS - LAMINGTON GROUP","SPRINGBROOK RHYOLITE",-28.3972,-28.3972,153.2708,153.2708,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,"microphenocryst",NA,NA,"primary",32.44,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,"ZIRCON"
"10","[10016] VISONA D. (2007)","samp. SP106","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","CAMPANELLA, EASTERN MONTI LESSINI",45.6,45.6,11.25,11.25,"subaerial",NA,NA,"BASANITE","PORPHYRITIC",NA,NA,NA,"ZIRCON",NA,"macrocryst","core",NA,"primary",32.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.343,"ZIRCON"
"11","[10016] VISONA D. (2007)","samp. SP106","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","CAMPANELLA, EASTERN MONTI LESSINI",45.6,45.6,11.25,11.25,"subaerial",NA,NA,"BASANITE","PORPHYRITIC",NA,NA,NA,"ZIRCON",NA,"macrocryst","rim",NA,"primary",32.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.614,"ZIRCON"
"12","[10016] VISONA D. (2007)","samp. SP99","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","CONTRA CUBI, EASTERN MONTI LESSINI",45.75,45.75,11.25,11.25,"subaerial",NA,NA,"NOT GIVEN","PORPHYRITIC",NA,NA,NA,"ZIRCON",NA,"macrocryst","core",NA,"primary",32.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.396,"ZIRCON"
"13","[10016] VISONA D. (2007)","samp. SP99","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","CONTRA CUBI, EASTERN MONTI LESSINI",45.75,45.75,11.25,11.25,"subaerial",NA,NA,"NOT GIVEN","PORPHYRITIC",NA,NA,NA,"ZIRCON",NA,"macrocryst","rim",NA,"primary",32.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.396,"ZIRCON"
"14","[10016] VISONA D. (2007)","samp. R1","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MAROSTICA HILLS","CASTELLETTO DI ROTZO",45.8,45.8,11.4,11.4,"subaerial",NA,NA,"CAMPTONITE","PORPHYRITIC",NA,NA,NA,"ZIRCON",NA,"macrocryst","core",NA,"primary",32.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.39,"ZIRCON"
"15","[10016] VISONA D. (2007)","samp. R1","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MAROSTICA HILLS","CASTELLETTO DI ROTZO",45.8,45.8,11.4,11.4,"subaerial",NA,NA,"CAMPTONITE","PORPHYRITIC",NA,NA,NA,"ZIRCON",NA,"macrocryst","rim",NA,"primary",32.32,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.82,"ZIRCON"
"16","[10016] VISONA D. (2007)","samp. ZG1","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","NOVALE, EASTERN MONTI LESSINI",46.75,46.75,12.1,12.1,"subaerial",NA,NA,"SOIL",NA,NA,NA,NA,"ZIRCON",NA,"macrocryst","core",NA,"primary",31.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.637,"ZIRCON"
"17","[10016] VISONA D. (2007)","samp. ZG1","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","NOVALE, EASTERN MONTI LESSINI",46.75,46.75,12.1,12.1,"subaerial",NA,NA,"SOIL",NA,NA,NA,NA,"ZIRCON",NA,"macrocryst","rim",NA,"primary",32.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.381,"ZIRCON"
"18","[10016] VISONA D. (2007)","samp. BT1","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","BATTILANA, EASTERN MONTI LESSINI",46.7,46.7,12.1,12.1,"subaerial",NA,NA,"SOIL",NA,NA,NA,NA,"ZIRCON",NA,"macrocryst",NA,NA,"primary",32.224,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.663,"ZIRCON"
"19","[10016] VISONA D. (2007)","samp. BT5","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MONTI LESSINI","BATTILANA, EASTERN MONTI LESSINI",46.7,46.7,12.1,12.1,"subaerial",NA,NA,"SOIL",NA,NA,NA,NA,"ZIRCON",NA,"macrocryst",NA,NA,"primary",32.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.132,"ZIRCON"
"20","[10016] VISONA D. (2007)","samp. LO1","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MAROSTICA HILLS","LONEDO",45.75,45.75,11.53,11.53,"subaerial",NA,NA,"SOIL",NA,NA,NA,NA,"ZIRCON",NA,"macrocryst",NA,NA,"primary",32.816,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.696,"ZIRCON"
"21","[10016] VISONA D. (2007)","samp. LO3","INTRAPLATE VOLCANICS","ADRIA DOMAIN / SOUTHERN ALPS / VENETO VOLCANIC PROVINCE / MAROSTICA HILLS","LONEDO",45.75,45.75,11.53,11.53,"subaerial",NA,NA,"SOIL",NA,NA,NA,NA,"ZIRCON",NA,"macrocryst",NA,NA,"primary",32.772,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.524,"ZIRCON"
"22","[11388] STRECK M. J. (1997)","samp. RT34E","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD","WESTERN HARNEY BASIN, HIGH LAVA PLAINS, OREGON",44,44,-120,-120,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.28,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,"ZIRCON"
"23","[11388] STRECK M. J. (1997)","samp. RT165A","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD","WESTERN HARNEY BASIN, HIGH LAVA PLAINS, OREGON",44,44,-120,-120,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.89,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.32,"ZIRCON"
"24","[11388] STRECK M. J. (1997)","samp. RT173B","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD","WESTERN HARNEY BASIN, HIGH LAVA PLAINS, OREGON",44,44,-120,-120,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.14,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.57,"ZIRCON"
"25","[11388] STRECK M. J. (1997)","samp. RT173C","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / HIGH LAVA PLAINS VOLCANIC FIELD","WESTERN HARNEY BASIN, HIGH LAVA PLAINS, OREGON",44,44,-120,-120,"subaerial",NA,NA,"RHYOLITE",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.04,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.69,"ZIRCON"
"26","[12047] CHEN XIAO-MING (2002)","samp. T20","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.82,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.41,"ZIRCON"
"27","[12047] CHEN XIAO-MING (2002)","samp. T20","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.72,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.07,"ZIRCON"
"28","[12047] CHEN XIAO-MING (2002)","samp. T19","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17,"ZIRCON"
"29","[12047] CHEN XIAO-MING (2002)","samp. T19","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.18,"ZIRCON"
"30","[12047] CHEN XIAO-MING (2002)","samp. T1-3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.22,"ZIRCON"
"31","[12047] CHEN XIAO-MING (2002)","samp. T1-3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.48,"ZIRCON"
"32","[12047] CHEN XIAO-MING (2002)","samp. T1-3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",30.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.47,"ZIRCON"
"33","[12047] CHEN XIAO-MING (2002)","samp. T1-3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.22,"ZIRCON"
"34","[12047] CHEN XIAO-MING (2002)","samp. T1-3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.01,"ZIRCON"
"35","[12047] CHEN XIAO-MING (2002)","samp. T9","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.38,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.07,"ZIRCON"
"36","[12047] CHEN XIAO-MING (2002)","samp. T9","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",33.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.65,"ZIRCON"
"37","[12047] CHEN XIAO-MING (2002)","samp. T9","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.91,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,"ZIRCON"
"38","[12047] CHEN XIAO-MING (2002)","samp. T9","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.12,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.15,"ZIRCON"
"39","[12047] CHEN XIAO-MING (2002)","samp. T13","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.97,"ZIRCON"
"40","[12047] CHEN XIAO-MING (2002)","samp. T13","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / ZHEJIANG PROVINCE","TONGLU COMPLEX",29.7,29.7,119.5,119.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.16,"ZIRCON"
"41","[12047] CHEN XIAO-MING (2002)","samp. X1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.69,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.33,"ZIRCON"
"42","[12047] CHEN XIAO-MING (2002)","samp. X1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.83,"ZIRCON"
"43","[12047] CHEN XIAO-MING (2002)","samp. X1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.08,"ZIRCON"
"44","[12047] CHEN XIAO-MING (2002)","samp. X1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.06,"ZIRCON"
"45","[12047] CHEN XIAO-MING (2002)","samp. X6","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.63,"ZIRCON"
"46","[12047] CHEN XIAO-MING (2002)","samp. X6","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.79,"ZIRCON"
"47","[12047] CHEN XIAO-MING (2002)","samp. X6","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.71,"ZIRCON"
"48","[12047] CHEN XIAO-MING (2002)","samp. X7","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.12,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.36,"ZIRCON"
"49","[12047] CHEN XIAO-MING (2002)","samp. X7","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.24,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9,"ZIRCON"
"50","[12047] CHEN XIAO-MING (2002)","samp. X7","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.8,0.133624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.32,"ZIRCON"
"51","[12047] CHEN XIAO-MING (2002)","samp. X7","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.63,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.16,"ZIRCON"
"52","[12047] CHEN XIAO-MING (2002)","samp. X7","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",32.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.87,"ZIRCON"
"53","[12047] CHEN XIAO-MING (2002)","samp. X7","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / JIANGXI PROVINCE / XIANGSHAN CALDERA",NA,27.55,27.55,116.04,116.04,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"ZIRCON",NA,NA,NA,NA,"primary",31.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.61,"ZIRCON"
